Date,Product,Category,UnitsSold,UnitPrice,Revenue,PromoUsed,Channel,CustomerID
2025-03-08,"Hair Growth Oil",haircare,4,22,88,False,In-Store,CUST1815
2025-03-08,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST2410
2025-03-08,"Edge Control",haircare,2,15,30,False,Instagram,CUST2032
2025-03-08,"Hair Growth Oil",haircare,3,22,66,True,In-Store,CUST5500
2025-03-08,"Lip Gloss",makeup,4,12,48,True,In-Store,CUST9007
2025-03-08,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST8670
2025-03-08,"Face Mask",skincare,2,18,36,False,In-Store,CUST4309
2025-03-08,"Edge Control",haircare,2,15,30,True,Instagram,CUST1882
2025-03-08,"Vitamin C Serum",skincare,1,30,30,False,Instagram,CUST6204
2025-03-08,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST1018
2025-03-08,"Body Scrub",skincare,2,20,40,True,Instagram,CUST1773
2025-03-08,"Vitamin C Serum",skincare,4,30,120,True,In-Store,CUST7795
2025-03-09,"Body Scrub",skincare,3,20,60,True,Instagram,CUST6127
2025-03-09,"Face Mask",skincare,4,18,72,True,In-Store,CUST6645
2025-03-09,"Body Scrub",skincare,4,20,80,False,In-Store,CUST4732
2025-03-09,"Body Scrub",skincare,4,20,80,True,Instagram,CUST7998
2025-03-09,"Vitamin C Serum",skincare,3,30,90,True,Instagram,CUST6413
2025-03-09,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST6961
2025-03-09,"Hair Growth Oil",haircare,3,22,66,True,In-Store,CUST9433
2025-03-09,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST9084
2025-03-09,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST3007
2025-03-09,"Body Scrub",skincare,1,20,20,False,In-Store,CUST5920
2025-03-09,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST3330
2025-03-09,"Face Mask",skincare,2,18,36,False,Instagram,CUST9216
2025-03-09,"Face Mask",skincare,3,18,54,False,In-Store,CUST1231
2025-03-09,"Brow Pencil",makeup,2,10,20,False,Instagram,CUST9646
2025-03-09,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST8072
2025-03-09,"Body Scrub",skincare,1,20,20,True,In-Store,CUST8164
2025-03-09,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST7727
2025-03-09,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST9534
2025-03-10,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST5957
2025-03-10,"Vitamin C Serum",skincare,3,30,90,True,In-Store,CUST6839
2025-03-10,"Shea Body Butter",skincare,1,25,25,True,In-Store,CUST2927
2025-03-10,"Edge Control",haircare,2,15,30,False,Instagram,CUST6533
2025-03-10,"Hair Growth Oil",haircare,2,22,44,True,In-Store,CUST7233
2025-03-10,"Edge Control",haircare,4,15,60,False,In-Store,CUST4659
2025-03-10,"Hair Growth Oil",haircare,2,22,44,True,Instagram,CUST6092
2025-03-10,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST7159
2025-03-10,"Body Scrub",skincare,3,20,60,False,Instagram,CUST4044
2025-03-10,"Vitamin C Serum",skincare,1,30,30,False,Instagram,CUST3892
2025-03-10,"Lip Gloss",makeup,1,12,12,True,In-Store,CUST6481
2025-03-10,"Body Scrub",skincare,4,20,80,False,Instagram,CUST9446
2025-03-10,"Brow Pencil",makeup,3,10,30,True,Instagram,CUST7154
2025-03-10,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST6972
2025-03-10,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST3508
2025-03-10,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST9446
2025-03-10,"Brow Pencil",makeup,4,10,40,False,Instagram,CUST9075
2025-03-10,"Body Scrub",skincare,2,20,40,False,Instagram,CUST8688
2025-03-10,"Brow Pencil",makeup,4,10,40,False,Instagram,CUST5379
2025-03-11,"Lip Gloss",makeup,2,12,24,True,In-Store,CUST2388
2025-03-11,"Edge Control",haircare,4,15,60,False,In-Store,CUST9613
2025-03-11,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST2223
2025-03-11,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST7520
2025-03-11,"Edge Control",haircare,3,15,45,False,In-Store,CUST4666
2025-03-11,"Hair Growth Oil",haircare,2,22,44,True,In-Store,CUST4985
2025-03-11,"Brow Pencil",makeup,4,10,40,False,Instagram,CUST4019
2025-03-11,"Body Scrub",skincare,2,20,40,False,In-Store,CUST1572
2025-03-11,"Shea Body Butter",skincare,1,25,25,True,Instagram,CUST9417
2025-03-11,"Face Mask",skincare,1,18,18,False,In-Store,CUST8422
2025-03-11,"Brow Pencil",makeup,1,10,10,True,In-Store,CUST4407
2025-03-11,"Hair Growth Oil",haircare,4,22,88,True,In-Store,CUST8334
2025-03-11,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST5951
2025-03-11,"Shea Body Butter",skincare,3,25,75,False,Instagram,CUST8257
2025-03-11,"Face Mask",skincare,1,18,18,True,Instagram,CUST9624
2025-03-11,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST5567
2025-03-11,"Face Mask",skincare,4,18,72,False,In-Store,CUST6287
2025-03-11,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST5784
2025-03-11,"Face Mask",skincare,4,18,72,False,In-Store,CUST6580
2025-03-11,"Lip Gloss",makeup,3,12,36,False,Instagram,CUST5573
2025-03-11,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST7997
2025-03-11,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST7960
2025-03-11,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST8211
2025-03-12,"Edge Control",haircare,1,15,15,True,Instagram,CUST1164
2025-03-12,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST5428
2025-03-12,"Edge Control",haircare,3,15,45,True,In-Store,CUST5157
2025-03-12,"Edge Control",haircare,4,15,60,True,Instagram,CUST1364
2025-03-12,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST1579
2025-03-12,"Face Mask",skincare,3,18,54,False,In-Store,CUST4039
2025-03-12,"Lip Gloss",makeup,2,12,24,True,In-Store,CUST7537
2025-03-12,"Brow Pencil",makeup,2,10,20,False,Instagram,CUST3738
2025-03-12,"Face Mask",skincare,1,18,18,True,Instagram,CUST4149
2025-03-12,"Edge Control",haircare,1,15,15,False,In-Store,CUST2168
2025-03-12,"Shea Body Butter",skincare,1,25,25,True,In-Store,CUST4516
2025-03-12,"Face Mask",skincare,4,18,72,False,In-Store,CUST4555
2025-03-12,"Body Scrub",skincare,2,20,40,True,Instagram,CUST7752
2025-03-12,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST6497
2025-03-12,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST5992
2025-03-12,"Body Scrub",skincare,3,20,60,True,Instagram,CUST5222
2025-03-12,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST6011
2025-03-12,"Lip Gloss",makeup,2,12,24,True,Instagram,CUST2812
2025-03-12,"Hair Growth Oil",haircare,2,22,44,True,Instagram,CUST2407
2025-03-12,"Face Mask",skincare,1,18,18,False,In-Store,CUST5372
2025-03-12,"Face Mask",skincare,3,18,54,True,In-Store,CUST5332
2025-03-12,"Edge Control",haircare,2,15,30,True,In-Store,CUST5052
2025-03-12,"Lip Gloss",makeup,4,12,48,False,Instagram,CUST6490
2025-03-12,"Body Scrub",skincare,1,20,20,False,Instagram,CUST1848
2025-03-12,"Hair Growth Oil",haircare,1,22,22,False,Instagram,CUST9070
2025-03-13,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST9449
2025-03-13,"Lip Gloss",makeup,3,12,36,False,Instagram,CUST6585
2025-03-13,"Face Mask",skincare,1,18,18,False,In-Store,CUST6670
2025-03-13,"Vitamin C Serum",skincare,4,30,120,True,In-Store,CUST4992
2025-03-13,"Shea Body Butter",skincare,1,25,25,True,Instagram,CUST2992
2025-03-13,"Body Scrub",skincare,4,20,80,False,Instagram,CUST6176
2025-03-13,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST1343
2025-03-13,"Lip Gloss",makeup,3,12,36,True,In-Store,CUST4406
2025-03-13,"Hair Growth Oil",haircare,4,22,88,False,Instagram,CUST1919
2025-03-13,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST8378
2025-03-13,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST7784
2025-03-13,"Lip Gloss",makeup,2,12,24,True,In-Store,CUST6053
2025-03-13,"Edge Control",haircare,3,15,45,False,In-Store,CUST8194
2025-03-13,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST1988
2025-03-13,"Edge Control",haircare,2,15,30,False,In-Store,CUST2789
2025-03-13,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST7654
2025-03-13,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST3594
2025-03-13,"Brow Pencil",makeup,2,10,20,True,In-Store,CUST7310
2025-03-13,"Lip Gloss",makeup,4,12,48,True,Instagram,CUST3241
2025-03-14,"Brow Pencil",makeup,3,10,30,True,In-Store,CUST4382
2025-03-14,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST6816
2025-03-14,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST5273
2025-03-14,"Face Mask",skincare,2,18,36,True,Instagram,CUST7606
2025-03-14,"Brow Pencil",makeup,2,10,20,False,Instagram,CUST1317
2025-03-14,"Vitamin C Serum",skincare,1,30,30,False,Instagram,CUST5598
2025-03-14,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST4557
2025-03-14,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST3603
2025-03-14,"Hair Growth Oil",haircare,3,22,66,True,Instagram,CUST9177
2025-03-14,"Brow Pencil",makeup,4,10,40,True,In-Store,CUST1508
2025-03-14,"Brow Pencil",makeup,4,10,40,False,In-Store,CUST6495
2025-03-14,"Body Scrub",skincare,2,20,40,True,In-Store,CUST6648
2025-03-14,"Edge Control",haircare,4,15,60,True,In-Store,CUST4557
2025-03-14,"Face Mask",skincare,4,18,72,False,In-Store,CUST8160
2025-03-14,"Body Scrub",skincare,1,20,20,True,In-Store,CUST4127
2025-03-14,"Hair Growth Oil",haircare,4,22,88,False,In-Store,CUST1845
2025-03-14,"Shea Body Butter",skincare,1,25,25,False,Instagram,CUST6360
2025-03-14,"Vitamin C Serum",skincare,3,30,90,False,Instagram,CUST9257
2025-03-15,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST9418
2025-03-15,"Body Scrub",skincare,4,20,80,False,Instagram,CUST2036
2025-03-15,"Shea Body Butter",skincare,1,25,25,True,In-Store,CUST2548
2025-03-15,"Hair Growth Oil",haircare,4,22,88,False,In-Store,CUST4957
2025-03-15,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST4959
2025-03-15,"Brow Pencil",makeup,1,10,10,False,Instagram,CUST3164
2025-03-15,"Hair Growth Oil",haircare,4,22,88,False,Instagram,CUST8746
2025-03-15,"Face Mask",skincare,4,18,72,True,In-Store,CUST5076
2025-03-15,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST3785
2025-03-15,"Vitamin C Serum",skincare,2,30,60,False,In-Store,CUST2574
2025-03-15,"Edge Control",haircare,1,15,15,False,In-Store,CUST4990
2025-03-15,"Body Scrub",skincare,3,20,60,False,In-Store,CUST5095
2025-03-15,"Hair Growth Oil",haircare,2,22,44,False,In-Store,CUST4932
2025-03-15,"Body Scrub",skincare,4,20,80,False,Instagram,CUST4861
2025-03-15,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST6285
2025-03-15,"Shea Body Butter",skincare,2,25,50,True,In-Store,CUST5777
2025-03-15,"Edge Control",haircare,3,15,45,False,Instagram,CUST7368
2025-03-15,"Face Mask",skincare,4,18,72,True,In-Store,CUST2932
2025-03-15,"Lip Gloss",makeup,1,12,12,True,Instagram,CUST3790
2025-03-15,"Face Mask",skincare,1,18,18,False,Instagram,CUST4933
2025-03-15,"Vitamin C Serum",skincare,2,30,60,False,In-Store,CUST1564
2025-03-15,"Brow Pencil",makeup,3,10,30,False,Instagram,CUST7881
2025-03-15,"Body Scrub",skincare,1,20,20,False,Instagram,CUST1350
2025-03-15,"Face Mask",skincare,3,18,54,False,In-Store,CUST5732
2025-03-15,"Vitamin C Serum",skincare,2,30,60,True,Instagram,CUST8170
2025-03-15,"Edge Control",haircare,4,15,60,True,Instagram,CUST7240
2025-03-15,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST8718
2025-03-15,"Edge Control",haircare,3,15,45,True,In-Store,CUST5042
2025-03-16,"Shea Body Butter",skincare,3,25,75,True,Instagram,CUST3944
2025-03-16,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST2074
2025-03-16,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST4007
2025-03-16,"Shea Body Butter",skincare,2,25,50,True,In-Store,CUST2211
2025-03-16,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST1501
2025-03-16,"Body Scrub",skincare,1,20,20,True,Instagram,CUST9880
2025-03-16,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST6820
2025-03-16,"Edge Control",haircare,1,15,15,False,Instagram,CUST3283
2025-03-16,"Brow Pencil",makeup,2,10,20,True,In-Store,CUST1122
2025-03-16,"Brow Pencil",makeup,4,10,40,True,In-Store,CUST5958
2025-03-16,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST1148
2025-03-16,"Face Mask",skincare,2,18,36,False,Instagram,CUST9186
2025-03-16,"Hair Growth Oil",haircare,2,22,44,False,Instagram,CUST3823
2025-03-16,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST9391
2025-03-16,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST3311
2025-03-16,"Hair Growth Oil",haircare,2,22,44,False,Instagram,CUST1604
2025-03-16,"Hair Growth Oil",haircare,4,22,88,False,Instagram,CUST5597
2025-03-16,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST9740
2025-03-16,"Edge Control",haircare,2,15,30,False,In-Store,CUST1847
2025-03-16,"Shea Body Butter",skincare,2,25,50,True,In-Store,CUST5468
2025-03-17,"Face Mask",skincare,3,18,54,False,Instagram,CUST2564
2025-03-17,"Body Scrub",skincare,3,20,60,True,Instagram,CUST1726
2025-03-17,"Face Mask",skincare,1,18,18,False,In-Store,CUST1282
2025-03-17,"Brow Pencil",makeup,2,10,20,True,Instagram,CUST3970
2025-03-17,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST5760
2025-03-17,"Brow Pencil",makeup,2,10,20,True,Instagram,CUST9505
2025-03-17,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST4670
2025-03-17,"Shea Body Butter",skincare,2,25,50,True,Instagram,CUST5631
2025-03-17,"Face Mask",skincare,4,18,72,True,In-Store,CUST7906
2025-03-17,"Hair Growth Oil",haircare,1,22,22,True,Instagram,CUST8938
2025-03-17,"Face Mask",skincare,2,18,36,False,In-Store,CUST6611
2025-03-17,"Body Scrub",skincare,1,20,20,False,In-Store,CUST6577
2025-03-17,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST3063
2025-03-17,"Face Mask",skincare,3,18,54,False,In-Store,CUST2294
2025-03-17,"Lip Gloss",makeup,1,12,12,False,Instagram,CUST2603
2025-03-17,"Face Mask",skincare,3,18,54,False,In-Store,CUST2098
2025-03-18,"Vitamin C Serum",skincare,2,30,60,True,Instagram,CUST4787
2025-03-18,"Edge Control",haircare,3,15,45,False,In-Store,CUST1175
2025-03-18,"Lip Gloss",makeup,3,12,36,True,Instagram,CUST2667
2025-03-18,"Brow Pencil",makeup,4,10,40,False,Instagram,CUST6147
2025-03-18,"Face Mask",skincare,1,18,18,True,In-Store,CUST6231
2025-03-18,"Vitamin C Serum",skincare,2,30,60,True,In-Store,CUST2752
2025-03-18,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST5402
2025-03-18,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST6795
2025-03-18,"Lip Gloss",makeup,4,12,48,False,Instagram,CUST2487
2025-03-18,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST3431
2025-03-18,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST5917
2025-03-18,"Face Mask",skincare,2,18,36,False,Instagram,CUST5766
2025-03-18,"Vitamin C Serum",skincare,3,30,90,False,Instagram,CUST1100
2025-03-18,"Body Scrub",skincare,2,20,40,False,Instagram,CUST8226
2025-03-18,"Body Scrub",skincare,1,20,20,False,Instagram,CUST3542
2025-03-19,"Brow Pencil",makeup,1,10,10,False,Instagram,CUST8823
2025-03-19,"Edge Control",haircare,4,15,60,False,In-Store,CUST8926
2025-03-19,"Shea Body Butter",skincare,4,25,100,True,Instagram,CUST2129
2025-03-19,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST9553
2025-03-19,"Hair Growth Oil",haircare,1,22,22,False,In-Store,CUST8281
2025-03-19,"Vitamin C Serum",skincare,2,30,60,True,In-Store,CUST1681
2025-03-19,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST6560
2025-03-19,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST5157
2025-03-19,"Vitamin C Serum",skincare,2,30,60,True,In-Store,CUST7713
2025-03-19,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST4936
2025-03-19,"Vitamin C Serum",skincare,4,30,120,True,In-Store,CUST8265
2025-03-19,"Lip Gloss",makeup,4,12,48,False,Instagram,CUST5652
2025-03-19,"Face Mask",skincare,1,18,18,True,Instagram,CUST5674
2025-03-19,"Vitamin C Serum",skincare,2,30,60,True,Instagram,CUST5569
2025-03-19,"Brow Pencil",makeup,1,10,10,True,In-Store,CUST5675
2025-03-19,"Shea Body Butter",skincare,1,25,25,False,Instagram,CUST3722
2025-03-19,"Vitamin C Serum",skincare,3,30,90,True,In-Store,CUST8925
2025-03-19,"Hair Growth Oil",haircare,1,22,22,False,Instagram,CUST6073
2025-03-19,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST2353
2025-03-19,"Body Scrub",skincare,4,20,80,False,In-Store,CUST8329
2025-03-19,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST1885
2025-03-19,"Hair Growth Oil",haircare,3,22,66,True,In-Store,CUST1312
2025-03-19,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST7841
2025-03-19,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST8129
2025-03-19,"Shea Body Butter",skincare,2,25,50,True,In-Store,CUST6677
2025-03-19,"Edge Control",haircare,4,15,60,False,In-Store,CUST4697
2025-03-19,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST5920
2025-03-19,"Edge Control",haircare,3,15,45,False,Instagram,CUST5376
2025-03-19,"Vitamin C Serum",skincare,3,30,90,False,Instagram,CUST5423
2025-03-19,"Lip Gloss",makeup,3,12,36,True,In-Store,CUST3073
2025-03-19,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST7825
2025-03-19,"Lip Gloss",makeup,1,12,12,False,Instagram,CUST9146
2025-03-19,"Brow Pencil",makeup,1,10,10,False,In-Store,CUST5886
2025-03-19,"Face Mask",skincare,3,18,54,False,In-Store,CUST7875
2025-03-19,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST4022
2025-03-19,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST6984
2025-03-19,"Brow Pencil",makeup,3,10,30,False,In-Store,CUST4215
2025-03-19,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST1752
2025-03-19,"Brow Pencil",makeup,2,10,20,True,Instagram,CUST1677
2025-03-19,"Body Scrub",skincare,2,20,40,False,In-Store,CUST2095
2025-03-19,"Body Scrub",skincare,4,20,80,True,In-Store,CUST4257
2025-03-19,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST2561
2025-03-19,"Lip Gloss",makeup,3,12,36,False,Instagram,CUST6682
2025-03-20,"Hair Growth Oil",haircare,2,22,44,False,In-Store,CUST2524
2025-03-20,"Vitamin C Serum",skincare,3,30,90,True,In-Store,CUST8064
2025-03-20,"Hair Growth Oil",haircare,1,22,22,False,Instagram,CUST5898
2025-03-20,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST8610
2025-03-20,"Hair Growth Oil",haircare,2,22,44,False,Instagram,CUST6522
2025-03-20,"Body Scrub",skincare,3,20,60,False,In-Store,CUST6579
2025-03-20,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST1964
2025-03-20,"Edge Control",haircare,1,15,15,False,Instagram,CUST7865
2025-03-20,"Face Mask",skincare,4,18,72,True,In-Store,CUST2196
2025-03-20,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST1355
2025-03-20,"Edge Control",haircare,3,15,45,False,In-Store,CUST2013
2025-03-20,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST9490
2025-03-21,"Body Scrub",skincare,4,20,80,True,In-Store,CUST2238
2025-03-21,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST8961
2025-03-21,"Edge Control",haircare,1,15,15,True,Instagram,CUST2460
2025-03-21,"Body Scrub",skincare,3,20,60,False,Instagram,CUST8766
2025-03-21,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST8529
2025-03-21,"Hair Growth Oil",haircare,3,22,66,False,Instagram,CUST9547
2025-03-21,"Hair Growth Oil",haircare,4,22,88,False,Instagram,CUST3553
2025-03-21,"Shea Body Butter",skincare,4,25,100,True,Instagram,CUST6057
2025-03-21,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST1392
2025-03-21,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST6057
2025-03-21,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST6796
2025-03-21,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST2400
2025-03-21,"Face Mask",skincare,2,18,36,False,In-Store,CUST8169
2025-03-21,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST3739
2025-03-21,"Vitamin C Serum",skincare,1,30,30,False,Instagram,CUST5133
2025-03-21,"Face Mask",skincare,4,18,72,False,In-Store,CUST3975
2025-03-22,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST1012
2025-03-22,"Edge Control",haircare,3,15,45,False,In-Store,CUST3418
2025-03-22,"Body Scrub",skincare,3,20,60,False,In-Store,CUST8957
2025-03-22,"Vitamin C Serum",skincare,3,30,90,True,Instagram,CUST3434
2025-03-22,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST4543
2025-03-22,"Brow Pencil",makeup,4,10,40,False,In-Store,CUST1211
2025-03-22,"Hair Growth Oil",haircare,4,22,88,False,In-Store,CUST7860
2025-03-22,"Body Scrub",skincare,1,20,20,True,Instagram,CUST1727
2025-03-22,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST7614
2025-03-22,"Brow Pencil",makeup,4,10,40,False,Instagram,CUST8135
2025-03-22,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST8492
2025-03-22,"Face Mask",skincare,2,18,36,True,Instagram,CUST6424
2025-03-22,"Edge Control",haircare,2,15,30,False,In-Store,CUST5155
2025-03-22,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST6660
2025-03-22,"Body Scrub",skincare,3,20,60,False,In-Store,CUST2176
2025-03-22,"Body Scrub",skincare,1,20,20,False,In-Store,CUST3233
2025-03-22,"Face Mask",skincare,2,18,36,False,In-Store,CUST8860
2025-03-22,"Shea Body Butter",skincare,3,25,75,True,Instagram,CUST7944
2025-03-22,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST2951
2025-03-22,"Edge Control",haircare,1,15,15,False,Instagram,CUST8799
2025-03-22,"Body Scrub",skincare,1,20,20,False,In-Store,CUST5439
2025-03-22,"Body Scrub",skincare,1,20,20,True,Instagram,CUST9636
2025-03-22,"Hair Growth Oil",haircare,1,22,22,False,In-Store,CUST2030
2025-03-22,"Body Scrub",skincare,4,20,80,False,In-Store,CUST3850
2025-03-22,"Hair Growth Oil",haircare,1,22,22,False,In-Store,CUST8151
2025-03-23,"Shea Body Butter",skincare,4,25,100,True,Instagram,CUST2672
2025-03-23,"Face Mask",skincare,4,18,72,False,In-Store,CUST7085
2025-03-23,"Face Mask",skincare,3,18,54,True,In-Store,CUST2221
2025-03-23,"Brow Pencil",makeup,1,10,10,False,In-Store,CUST4253
2025-03-23,"Shea Body Butter",skincare,3,25,75,False,Instagram,CUST8482
2025-03-23,"Face Mask",skincare,3,18,54,True,In-Store,CUST4513
2025-03-23,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST3072
2025-03-23,"Edge Control",haircare,3,15,45,False,In-Store,CUST7033
2025-03-23,"Shea Body Butter",skincare,1,25,25,False,Instagram,CUST5415
2025-03-23,"Shea Body Butter",skincare,4,25,100,True,Instagram,CUST6021
2025-03-23,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST4870
2025-03-23,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST7546
2025-03-23,"Face Mask",skincare,4,18,72,False,Instagram,CUST3510
2025-03-23,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST4201
2025-03-23,"Body Scrub",skincare,4,20,80,True,In-Store,CUST4237
2025-03-24,"Edge Control",haircare,3,15,45,False,Instagram,CUST4345
2025-03-24,"Brow Pencil",makeup,3,10,30,True,In-Store,CUST2737
2025-03-24,"Body Scrub",skincare,3,20,60,False,In-Store,CUST8095
2025-03-24,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST6330
2025-03-24,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST7123
2025-03-24,"Vitamin C Serum",skincare,4,30,120,True,In-Store,CUST9712
2025-03-24,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST8111
2025-03-24,"Face Mask",skincare,3,18,54,True,In-Store,CUST8262
2025-03-24,"Hair Growth Oil",haircare,2,22,44,False,In-Store,CUST5491
2025-03-24,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST2422
2025-03-24,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST3269
2025-03-24,"Edge Control",haircare,4,15,60,False,In-Store,CUST6463
2025-03-24,"Vitamin C Serum",skincare,2,30,60,True,In-Store,CUST4959
2025-03-24,"Lip Gloss",makeup,4,12,48,True,Instagram,CUST4285
2025-03-24,"Body Scrub",skincare,2,20,40,True,Instagram,CUST5939
2025-03-24,"Body Scrub",skincare,1,20,20,False,Instagram,CUST7854
2025-03-24,"Face Mask",skincare,3,18,54,False,In-Store,CUST5841
2025-03-24,"Face Mask",skincare,3,18,54,False,Instagram,CUST4793
2025-03-24,"Face Mask",skincare,2,18,36,False,In-Store,CUST9809
2025-03-24,"Vitamin C Serum",skincare,2,30,60,True,In-Store,CUST8642
2025-03-25,"Vitamin C Serum",skincare,2,30,60,True,In-Store,CUST5782
2025-03-25,"Hair Growth Oil",haircare,2,22,44,True,Instagram,CUST3983
2025-03-25,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST5581
2025-03-25,"Edge Control",haircare,4,15,60,True,In-Store,CUST7552
2025-03-25,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST7035
2025-03-25,"Vitamin C Serum",skincare,3,30,90,False,Instagram,CUST1834
2025-03-25,"Vitamin C Serum",skincare,3,30,90,False,Instagram,CUST3413
2025-03-25,"Body Scrub",skincare,2,20,40,False,Instagram,CUST1209
2025-03-25,"Vitamin C Serum",skincare,1,30,30,True,Instagram,CUST4110
2025-03-25,"Vitamin C Serum",skincare,3,30,90,True,In-Store,CUST6193
2025-03-25,"Edge Control",haircare,3,15,45,False,In-Store,CUST9475
2025-03-25,"Body Scrub",skincare,1,20,20,False,Instagram,CUST6917
